Seafloor Age,Trench Absolute Orthogonal,Trench Absolute Parallel,Convergence Orthogonal,Convergence Parallel,subduction volume,sediment thickness,ocean crust carbon percent,Label
15.94,-2.94,2.83,9.2,-8.98,0.08,192.54,1.9,0
14.15,-2.96,2.82,8.58,-9.22,0.07,186.05,1.86,0
15.62,-2.97,2.81,8.57,-9.22,0.08,188.23,1.91,0
15.41,-2.98,2.8,7.65,-9.01,0.07,180.97,1.92,0
16.73,-2.99,2.8,7.63,-9.01,0.07,179.66,2.03,0
17.78,-3.53,2.02,8.16,-9.16,0.08,174.42,2.1,0
10.06,-4.78,0.22,9.68,-9.25,0.06,173.83,1.77,0
4.6,-4.79,0.2,9.7,-9.24,0.04,172.12,1.51,0
4.91,-3.42,1.1,2.42,-18.58,0.01,171.08,1.55,0
6.3,-3.43,1.08,1.91,-18.97,0.01,170.45,1.63,0
6.98,-3.45,1.07,1.84,-18.99,0.01,203.29,1.67,0
7.71,-3.46,1.05,3.49,-14.92,0.02,200.08,1.73,0
3.91,-3.47,1.04,6.11,-8.81,0.03,196.95,1.48,0
3.25,-3.48,1.02,6.21,-8.74,0.03,188.26,1.46,0
1.69,-3.49,1.01,5.51,-9.42,0.02,180.84,1.27,0
9.08,-3.49,0.99,5.24,-9.67,0.04,119.08,1.48,0
7.7,-3.5,0.98,5.31,-9.62,0.03,117.86,1.57,0
66.23,-3.51,0.96,5.42,-9.6,0.09,116.62,2.56,0
68.25,-3.52,0.94,5.5,-9.54,0.1,116.32,2.58,0
69.2,-3.53,0.93,9.47,-10.39,0.15,117.47,2.59,0
69.76,-3.54,0.91,9.43,-10.41,0.15,1085.55,2.59,0
72.16,-4.92,-0.42,9.02,-10.9,0.16,996.86,2.59,0
71.8,-4.93,-0.45,8.89,-10.94,0.17,911.44,2.58,0
72.48,-4.93,-0.47,8.76,-10.98,0.17,931.37,2.56,0
73.16,-4.93,-0.5,8.63,-11.02,0.17,117.73,2.53,0
72.86,-4.93,-0.52,8.5,-11.06,0.16,116.16,2.51,0
73.62,-4.93,-0.55,8.37,-11.1,0.16,115.25,2.43,0
74.43,-4.93,-0.57,8.23,-11.13,0.16,114.86,2.32,0
74.58,-4.93,-0.59,9.24,-9.03,0.18,115.5,2.25,0
75.64,-4.93,-0.62,9.19,-9.08,0.18,115.1,2.17,0
75.57,-4.93,-0.65,9.13,-9.14,0.18,114.7,2.15,0
76.15,-4.93,-0.67,9.07,-9.19,0.18,114.29,2.14,0
76.57,-4.93,-0.7,9.01,-9.24,0.18,116.21,2.14,0
76.49,-4.92,-0.72,7.06,-5.21,0.14,115.05,2.14,0
76.63,-4.92,-0.75,7.08,-5.23,0.14,114.33,2.16,0
75.96,-4.92,-0.77,7.09,-5.25,0.14,116.5,2.16,0
76.08,-4.92,-0.8,7.1,-5.28,0.14,117.1,2.2,0
75.78,-4.92,-0.83,7.11,-5.3,0.14,116.68,2.22,0
75.92,-4.91,-0.85,6.05,-7.23,0.12,156.12,2.29,0
75.14,-4.91,-0.88,6.04,-7.24,0.12,156.76,2.3,0
74.25,-4.91,-0.91,6.03,-7.25,0.12,157.11,2.3,0
72.32,-4.9,-0.94,6.02,-7.25,0.12,157.45,2.24,0
72.3,-4.9,-0.96,6.0,-7.26,0.11,127.29,2.3,0
72.8,-4.99,1.17,6.1,-9.41,0.12,128.16,2.38,0
72.06,-5.02,1.17,6.15,-9.44,0.12,129.49,2.39,0
72.52,-5.05,1.17,6.19,-9.47,0.12,129.72,2.44,0
73.12,-5.08,1.17,6.24,-9.5,0.12,127.53,2.44,0
73.29,-5.11,1.17,6.29,-9.53,0.12,130.52,2.41,0
74.12,-5.72,-0.06,15.26,-4.87,0.3,110.39,2.35,0
75.13,-5.74,-0.06,15.26,-4.86,0.3,109.83,2.33,0
77.76,-5.76,-0.07,15.27,-4.86,0.3,109.07,2.42,0
82.13,-5.78,-0.07,15.28,-4.86,0.31,107.35,2.48,0
86.28,-5.8,-0.08,15.29,-4.86,0.31,105.41,2.53,0
87.14,-5.81,-0.08,15.29,-4.85,0.31,102.13,2.58,0
88.78,-5.83,-0.09,15.3,-4.85,0.32,102.6,2.65,0
90.43,-5.85,-0.1,15.3,-4.84,0.32,103.84,2.68,0
91.2,-5.87,-0.1,15.3,-4.84,0.32,101.98,2.69,0
93.0,-5.89,-0.11,15.31,-4.83,0.32,99.71,2.7,0
93.62,-5.77,-1.31,16.6,-4.55,0.35,103.43,2.7,0
95.97,-4.75,-0.11,17.68,-7.14,0.37,101.58,2.71,0
96.7,-4.75,-0.13,17.61,-7.2,0.37,99.32,2.71,0
89.31,-4.74,-0.15,15.28,-10.38,0.32,98.38,2.69,0
81.83,-4.73,-0.17,15.21,-10.43,0.31,96.23,2.64,0
72.68,-4.15,0.01,14.0,-10.32,0.27,95.53,2.45,0
66.74,-2.81,0.46,11.29,-10.02,0.21,94.22,2.41,0
63.37,-2.81,0.45,11.21,-10.08,0.2,93.22,2.37,0
62.3,-2.8,0.44,11.14,-10.14,0.2,90.72,2.37,0
59.48,-2.79,0.43,11.06,-10.2,0.19,166.64,2.31,0
102.79,-2.44,1.18,7.74,-11.27,0.17,166.38,2.73,0
103.64,-3.01,1.26,5.27,-11.88,0.11,168.0,2.73,0
103.79,-3.0,1.23,5.19,-11.88,0.11,168.22,2.73,0
103.94,-2.99,1.21,5.1,-11.88,0.11,168.6,2.73,0
104.76,-2.99,1.19,5.02,-11.89,0.11,169.86,2.74,0
104.86,-2.98,1.16,3.36,-6.88,0.07,170.68,2.74,0
98.79,-2.97,1.14,3.35,-6.85,0.07,170.81,2.72,0
94.79,-2.91,1.17,3.24,-6.8,0.07,171.32,2.7,0
88.18,-2.41,1.64,2.31,-6.56,0.05,170.64,2.68,0
84.86,-2.4,1.62,2.3,-6.54,0.05,172.52,2.67,0
81.83,-1.93,-4.1,1.84,-0.82,0.04,173.39,2.66,0
83.4,-0.38,-4.5,2.04,-0.12,0.04,173.73,2.66,0
80.31,-0.37,-4.5,2.06,-0.11,0.04,174.1,2.65,0
81.27,-0.36,-4.5,2.08,-0.1,0.04,175.02,2.66,0
78.46,-0.35,-4.49,2.1,-0.09,0.04,175.63,2.64,0
75.49,-0.39,-3.14,2.17,-1.43,0.04,167.61,2.63,0
70.72,-0.96,-3.4,2.36,-0.83,0.04,165.49,2.61,0
75.36,-1.82,-3.8,2.63,0.06,0.05,156.68,2.63,0
96.86,-1.81,-3.8,2.65,0.07,0.06,155.14,2.71,0
95.52,-1.81,-3.8,2.67,0.08,0.06,154.77,2.71,0
94.85,-2.75,-0.74,10.02,-4.76,0.21,195.11,2.71,0
93.96,-2.75,-0.74,10.04,-4.74,0.21,183.71,2.7,0
95.03,-2.76,-0.73,10.06,-4.72,0.21,168.56,2.71,0
94.83,-2.76,-0.72,10.08,-4.7,0.21,171.8,2.71,0
93.98,-2.67,-4.01,9.03,-0.64,0.19,171.68,2.71,0
93.67,-2.68,-4.0,9.08,-0.6,0.19,170.18,2.71,0
94.01,-2.7,-3.98,9.12,-0.55,0.19,169.04,2.73,0
94.36,-2.72,-3.97,9.17,-0.51,0.19,158.11,2.75,0
92.76,-2.74,-3.96,9.22,-0.46,0.19,162.42,2.74,0
91.8,-2.75,-3.94,9.26,-0.42,0.19,285.24,2.73,0
91.5,-2.41,0.81,8.95,-5.11,0.19,287.65,2.75,0
91.2,-2.46,0.83,9.05,-5.06,0.19,291.49,2.76,0
91.58,-2.52,0.85,9.15,-5.01,0.19,299.7,2.79,0
91.28,-2.57,0.87,9.24,-4.96,0.19,310.7,2.8,0
90.98,-1.93,2.01,8.64,-6.04,0.18,318.78,2.81,0
92.69,-0.34,4.65,7.08,-8.63,0.15,356.91,2.84,0
91.71,-0.35,4.66,7.12,-8.6,0.15,341.42,2.84,0
91.41,-0.36,4.66,7.16,-8.58,0.15,381.57,2.84,0
91.12,-0.38,4.67,8.35,-9.19,0.17,406.07,2.83,0
90.87,-0.39,4.67,8.39,-9.16,0.17,467.04,2.82,0
85.15,-1.67,-1.03,9.68,-3.44,0.2,594.95,2.79,0
81.4,-1.67,-1.03,9.68,-3.44,0.19,712.6,2.73,0
77.66,-1.67,-1.03,9.68,-3.43,0.19,920.44,2.66,0
72.63,-1.66,-1.03,9.67,-3.43,0.19,960.5,2.62,0
71.55,-1.66,-1.03,9.67,-3.42,0.18,1046.67,2.62,0
68.84,-1.66,-1.03,9.67,-3.41,0.18,733.09,2.6,0
66.42,-1.66,-1.04,9.66,-3.41,0.18,770.04,2.59,0
62.1,-1.66,-1.04,9.66,-3.4,0.17,837.32,2.57,0
59.98,-1.66,-1.04,9.66,-3.4,0.17,913.92,2.56,0
58.39,-1.66,-1.04,9.65,-3.39,0.17,996.86,2.55,0
58.22,-0.62,-6.93,8.5,2.63,0.15,990.92,2.55,0
58.38,-0.62,-6.93,8.49,2.66,0.15,307.59,2.55,0
56.96,-0.61,-6.93,8.48,2.68,0.15,306.02,2.54,0
57.22,-0.61,-6.92,8.47,2.7,0.15,301.92,2.54,0
58.96,-0.61,-6.92,8.46,2.73,0.15,300.21,2.55,0
60.26,-0.6,-6.92,8.45,2.75,0.15,241.17,2.56,0
58.67,-0.6,-6.91,8.43,2.77,0.15,214.82,2.55,0
60.39,-0.6,-6.91,8.42,2.8,0.15,233.02,2.57,0
59.5,-0.6,-6.91,8.4,2.82,0.15,187.83,2.56,0
60.43,-0.59,-6.9,8.39,2.84,0.15,185.73,2.58,0
56.3,-3.25,-4.33,11.12,0.17,0.19,185.46,2.54,0
55.57,-3.24,-4.34,3.97,0.29,0.07,183.79,2.54,0
54.78,-3.23,-4.35,3.97,0.29,0.06,160.08,2.53,0
53.94,-3.21,-4.36,3.97,0.29,0.07,218.14,2.53,0
52.31,-3.2,-4.37,3.97,0.29,0.07,215.95,2.52,0
48.47,-3.19,-4.38,3.97,0.29,0.06,298.45,2.49,0
44.63,-3.18,-4.39,3.97,0.29,0.06,316.31,2.47,0
46.46,-3.16,-4.4,3.97,0.29,0.06,399.82,2.48,0
42.02,-3.15,-4.41,3.97,0.29,0.06,403.31,2.45,0
43.24,-3.14,-4.42,3.97,0.29,0.06,388.11,2.46,0
40.1,-2.26,-3.64,7.95,3.06,0.12,158.78,2.43,0
40.74,-2.26,-3.64,7.95,3.06,0.12,158.02,2.44,0
39.04,-2.26,-3.64,7.95,3.06,0.11,179.58,2.42,0
38.65,-2.25,-3.64,7.95,3.06,0.11,179.09,2.42,0
38.54,-2.25,-3.65,7.95,3.06,0.11,176.5,2.42,0
37.95,-2.25,-3.65,7.95,3.06,0.11,171.89,2.41,0
39.07,-2.25,-3.65,7.95,3.06,0.11,169.8,2.42,0
32.89,-2.24,-3.65,7.95,3.06,0.1,167.08,2.37,0
31.54,-2.24,-3.65,7.95,3.06,0.1,167.11,2.36,0
30.6,-2.24,-3.65,7.95,3.06,0.1,165.66,2.35,0
30.0,-2.04,-3.06,4.66,0.49,0.06,162.97,2.34,0
28.72,-2.04,-3.06,4.66,0.49,0.06,162.57,2.33,0
27.78,-2.04,-3.06,4.66,0.49,0.06,161.5,2.31,0
26.64,-2.04,-3.06,4.66,0.49,0.06,159.5,2.3,0
26.15,-2.03,-3.06,4.66,0.49,0.05,158.8,2.3,0
25.07,-2.03,-3.07,4.66,0.49,0.05,146.75,2.28,0
24.07,-2.03,-3.07,4.66,0.49,0.05,142.26,2.27,0
25.54,-2.03,-3.07,4.66,0.49,0.05,141.96,2.29,0
25.39,-2.02,-3.07,4.66,0.49,0.05,142.08,2.29,0
27.85,-2.02,-3.07,4.66,0.49,0.06,136.15,2.32,0
27.45,-0.99,-2.16,4.76,0.02,0.06,136.44,2.32,0
27.52,-0.99,-2.16,4.76,0.02,0.06,135.64,2.32,0
27.59,-0.99,-2.16,4.76,0.02,0.06,135.65,2.33,0
27.66,-0.99,-2.16,4.76,0.02,0.06,136.0,2.34,0
24.75,-0.99,-2.16,4.76,0.02,0.05,132.7,2.29,0
29.78,-0.99,-2.16,4.76,0.02,0.06,133.12,2.43,0
29.82,-0.99,-2.16,4.76,0.02,0.06,133.88,2.45,0
29.91,-0.99,-2.16,4.76,0.02,0.06,134.46,2.46,0
27.71,-0.99,-2.16,4.76,0.02,0.06,132.2,2.43,0
28.47,-0.99,-2.16,4.76,0.02,0.06,133.26,2.45,0
2.35,-1.38,1.87,3.94,-1.88,0.01,1315.71,0.73,0
2.03,-1.39,1.87,3.94,-1.9,0.01,1566.09,0.74,0
4.39,-1.39,1.87,3.95,-1.92,0.02,998.72,1.0,0
3.72,-1.4,1.87,3.95,-1.94,0.02,1635.02,0.98,0
3.39,-1.4,1.87,3.95,-1.96,0.02,1736.0,0.98,0
3.87,-1.41,1.87,3.96,-1.98,0.02,583.4,1.05,0
3.61,-1.41,1.87,3.96,-1.99,0.02,1476.4,1.06,0
3.57,-1.42,1.87,3.96,-2.01,0.02,1468.88,1.08,0
3.59,-1.42,1.87,3.96,-2.03,0.02,946.56,1.1,0
6.26,-1.43,1.87,3.97,-2.05,0.02,1746.06,1.3,0
6.24,-1.51,1.76,3.86,-2.17,0.02,1050.74,1.32,0
6.69,-1.8,1.72,2.93,-3.09,0.02,955.86,1.34,0
6.07,-1.8,1.72,2.93,-3.11,0.01,714.64,1.32,0
8.31,-1.81,1.71,2.93,-3.12,0.02,985.76,1.41,0
6.69,-1.81,1.71,2.92,-3.13,0.02,975.77,1.36,0
5.79,-1.82,1.71,2.92,-3.15,0.01,712.09,1.33,0
4.87,-1.83,1.71,2.92,-3.16,0.01,692.79,1.29,0
4.17,-1.83,1.71,2.92,-3.17,0.01,1096.44,1.25,0
4.46,-1.84,1.71,2.92,-3.18,0.01,1068.36,1.27,0
3.85,-1.18,2.21,1.72,-3.98,0.01,1050.19,1.24,0
3.07,-1.56,1.6,4.39,-5.77,0.02,904.52,1.19,0
2.96,-1.61,1.52,4.6,-5.92,0.02,889.2,1.18,0
5.92,-1.62,1.52,4.52,-5.87,0.02,874.91,1.35,0
3.88,-1.62,1.52,4.44,-5.81,0.02,859.6,1.25,0
7.7,-1.63,1.52,4.37,-5.76,0.03,824.57,1.46,0
7.8,-1.64,1.52,5.31,-5.89,0.03,964.95,1.5,0
9.71,-1.64,1.52,6.57,-6.16,0.04,924.2,1.61,0
12.93,-1.72,1.44,8.24,-7.28,0.06,814.73,1.76,0
16.94,-1.9,1.21,9.37,-6.43,0.09,773.38,1.9,0
18.79,-1.9,1.21,9.28,-6.46,0.09,726.82,1.94,0
20.59,-2.38,0.86,6.63,-6.19,0.07,700.62,1.95,0
23.5,-2.44,0.82,6.27,-6.14,0.07,666.9,1.94,0
24.61,-2.44,0.82,6.2,-6.11,0.07,663.95,1.94,0
25.68,-2.45,0.82,6.12,-6.09,0.07,640.14,1.94,0
28.61,-2.46,0.82,6.05,-6.07,0.07,487.61,1.95,0
30.48,-2.46,0.82,5.98,-6.04,0.08,466.0,1.94,0
30.09,-2.47,0.82,5.9,-6.02,0.07,438.0,1.94,0
31.37,-1.96,0.4,2.79,-5.33,0.04,413.79,1.99,0
30.23,-1.94,0.46,2.31,-5.19,0.03,438.16,1.97,0
28.99,-1.94,0.46,2.25,-5.14,0.03,419.59,1.96,0
27.72,-1.95,0.47,2.19,-5.18,0.03,264.49,1.94,0
28.08,-1.95,0.47,2.15,-5.45,0.03,260.1,1.97,0
26.69,-1.96,0.47,2.08,-5.4,0.02,252.86,1.95,0
25.27,-1.96,0.47,2.01,-5.35,0.02,248.62,1.93,0
23.82,-1.87,0.75,2.36,-5.52,0.03,313.67,1.9,0
24.05,-1.07,3.26,6.02,-7.46,0.07,230.52,1.93,0
23.75,-1.07,3.26,5.66,-7.37,0.06,227.23,1.95,0
23.36,-0.87,2.68,5.0,-7.09,0.06,223.1,1.96,0
21.05,-0.88,2.68,4.93,-7.12,0.05,219.37,1.89,0
20.43,-0.88,2.68,8.03,-8.9,0.08,224.65,1.9,0
21.84,-0.89,2.69,11.57,-10.8,0.12,219.96,1.97,0
22.28,-0.89,2.69,12.16,-11.13,0.13,216.57,1.99,0
22.86,-0.88,2.49,11.98,-10.79,0.13,212.26,2.0,0
16.09,-0.78,0.64,6.63,-8.03,0.06,208.96,1.82,0
15.66,-0.78,0.65,5.76,-8.03,0.05,205.85,1.83,0
15.06,-0.78,0.65,5.5,-7.88,0.05,201.84,1.83,0
16.01,-0.79,0.65,5.5,-7.88,0.05,198.71,1.88,0
15.38,-2.93,2.84,5.5,-7.88,0.05,195.71,1.87,0
14.49,-2.94,2.84,8.54,-8.5,0.07,194.45,1.86,0
15.94,-2.94,2.83,9.2,-8.98,0.08,192.54,1.9,0
15.85,-2.96,2.82,8.6,-9.22,0.08,186.05,1.9,0
15.62,-2.97,2.81,8.59,-9.22,0.08,188.23,1.91,0
15.41,-2.98,2.8,7.66,-9.01,0.07,180.97,1.92,0
16.73,-2.99,2.8,7.64,-9.01,0.07,179.66,2.03,0
17.78,-3.54,2.02,8.17,-9.16,0.08,174.42,2.1,0
17.6,-4.79,0.22,9.68,-9.25,0.08,173.83,2.11,0
8.76,-4.8,0.2,9.71,-9.24,0.06,172.12,1.73,0
6.89,-3.43,1.1,9.75,-9.24,0.06,171.08,1.66,0
6.3,-3.44,1.08,1.92,-18.97,0.01,170.45,1.63,0
6.98,-3.45,1.07,1.84,-18.99,0.01,203.29,1.67,0
7.71,-3.46,1.05,3.49,-14.92,0.02,200.08,1.73,0
3.91,-3.47,1.04,6.09,-8.81,0.03,196.95,1.48,0
34.39,-3.48,1.02,6.18,-8.74,0.08,188.26,2.26,0
49.73,-3.49,1.01,5.48,-9.42,0.09,180.84,2.26,0
9.08,-3.49,0.99,5.24,-9.67,0.04,119.08,1.48,0
64.63,-3.51,0.98,5.28,-9.62,0.09,117.86,2.53,0
66.23,-3.51,0.96,5.42,-9.6,0.09,116.62,2.56,0
67.04,-3.52,0.94,9.49,-10.37,0.14,116.32,2.57,0
68.54,-3.53,0.93,9.46,-10.39,0.15,117.47,2.58,0
69.88,-3.54,0.91,9.43,-10.41,0.15,119.23,2.59,0
72.16,-4.92,-0.42,9.02,-10.9,0.16,996.86,2.59,0
71.8,-4.93,-0.45,8.89,-10.94,0.17,911.44,2.58,0
72.48,-4.93,-0.47,8.77,-10.98,0.17,112.3,2.56,0
73.16,-4.93,-0.5,8.64,-11.02,0.17,117.73,2.53,0
72.86,-4.93,-0.52,8.51,-11.06,0.16,116.16,2.51,0
74.02,-4.93,-0.55,8.38,-11.1,0.16,115.25,2.41,0
74.43,-4.93,-0.57,8.23,-11.13,0.16,114.86,2.32,0
74.58,-4.93,-0.59,9.27,-9.03,0.18,115.5,2.25,0
75.64,-4.93,-0.62,9.19,-9.08,0.18,115.1,2.17,0
75.57,-4.93,-0.65,9.15,-9.14,0.18,114.7,2.15,0
76.43,-4.93,-0.67,9.09,-9.19,0.18,114.29,2.14,0
76.57,-4.93,-0.7,9.01,-9.24,0.18,116.21,2.14,0
76.49,-4.93,-0.72,7.09,-5.21,0.14,115.05,2.14,0
76.63,-4.92,-0.75,7.1,-5.23,0.14,114.33,2.16,0
75.96,-4.92,-0.77,7.09,-5.25,0.14,116.5,2.16,0
76.45,-4.92,-0.8,7.12,-5.28,0.14,117.1,2.21,0
75.78,-4.92,-0.83,7.13,-5.3,0.14,116.68,2.22,0
75.92,-4.91,-0.85,6.08,-7.23,0.12,156.12,2.29,0
75.14,-4.91,-0.88,6.06,-7.24,0.12,156.76,2.3,0
75.59,-4.91,-0.91,6.05,-7.25,0.12,157.11,2.38,0
73.95,-4.9,-0.94,6.04,-7.25,0.12,157.45,2.34,0
72.3,-4.9,-0.96,6.03,-7.26,0.12,127.29,2.3,0
72.8,-5.0,1.17,6.13,-9.41,0.12,128.16,2.38,0
72.8,-5.03,1.17,6.18,-9.44,0.12,129.49,2.43,0
73.3,-5.06,1.17,6.23,-9.47,0.12,129.72,2.45,0
73.12,-5.09,1.17,6.27,-9.5,0.12,127.53,2.44,0
73.29,-5.12,1.17,6.32,-9.53,0.12,130.52,2.41,0
74.12,-5.73,-0.06,15.26,-4.87,0.3,110.39,2.35,0
75.13,-5.75,-0.06,15.27,-4.86,0.3,109.83,2.33,0
77.76,-5.76,-0.07,15.27,-4.86,0.3,109.07,2.42,0
82.85,-5.79,-0.07,15.28,-4.86,0.31,107.35,2.48,0
85.01,-5.81,-0.08,15.29,-4.86,0.31,105.41,2.51,0
87.14,-5.81,-0.08,15.29,-4.85,0.31,102.13,2.58,0
88.78,-5.84,-0.09,15.3,-4.85,0.32,102.6,2.65,0
90.43,-5.86,-0.1,15.3,-4.84,0.32,103.84,2.68,0
91.2,-5.88,-0.1,15.31,-4.84,0.32,101.98,2.69,0
93.0,-5.9,-0.11,15.31,-4.83,0.32,99.71,2.7,0
93.62,-5.77,-1.31,16.6,-4.55,0.35,103.43,2.7,0
95.97,-4.75,-0.11,17.67,-7.14,0.37,101.58,2.71,0
97.22,-4.74,-0.13,17.59,-7.2,0.37,99.32,2.71,0
89.31,-4.74,-0.15,15.27,-10.38,0.32,98.38,2.69,0
81.83,-4.73,-0.17,15.2,-10.43,0.31,96.23,2.64,0
75.27,-4.15,0.01,13.99,-10.32,0.27,95.53,2.49,0
70.42,-2.81,0.46,11.27,-10.02,0.21,94.22,2.43,0
63.37,-2.81,0.45,11.21,-10.08,0.2,93.22,2.37,0
62.3,-2.79,0.44,11.12,-10.14,0.2,90.72,2.37,0
59.48,-2.79,0.43,11.05,-10.2,0.19,166.64,2.31,0
102.79,-2.43,1.18,7.72,-11.27,0.17,166.38,2.73,0
103.64,-3.0,1.26,5.25,-11.88,0.11,168.0,2.73,0
103.79,-2.99,1.23,5.17,-11.88,0.11,168.22,2.73,0
103.94,-2.99,1.21,5.1,-11.88,0.11,168.6,2.73,0
104.76,-2.98,1.19,4.99,-11.89,0.11,169.86,2.74,0
104.86,-2.97,1.16,3.35,-6.88,0.07,170.68,2.74,0
98.79,-2.96,1.14,3.34,-6.85,0.07,170.81,2.72,0
94.79,-2.91,1.17,3.24,-6.8,0.07,171.32,2.7,0
88.18,-2.4,1.64,2.3,-6.56,0.05,170.64,2.68,0
84.86,-2.39,1.62,2.29,-6.54,0.05,172.52,2.67,0
86.47,-1.93,-4.1,1.85,-0.82,0.04,173.39,2.68,0
83.4,-0.38,-4.5,2.04,-0.12,0.04,173.73,2.66,0
80.31,-0.37,-4.5,2.06,-0.11,0.04,174.43,2.65,0
81.27,-0.36,-4.5,2.08,-0.1,0.04,175.02,2.66,0
78.46,-0.35,-4.49,2.1,-0.09,0.04,175.63,2.64,0
75.49,-0.39,-3.14,2.17,-1.43,0.04,167.61,2.63,0
70.72,-0.96,-3.4,2.36,-0.83,0.04,165.49,2.61,0
75.36,-1.82,-3.8,2.63,0.06,0.05,156.68,2.63,0
96.86,-1.81,-3.8,2.65,0.07,0.06,155.14,2.71,0
95.52,-1.81,-3.8,2.67,0.08,0.06,154.77,2.71,0
94.85,-2.76,-0.74,10.02,-4.76,0.21,195.11,2.71,0
93.96,-2.76,-0.74,10.04,-4.74,0.21,183.71,2.7,0
95.03,-2.77,-0.73,10.07,-4.72,0.21,168.56,2.71,0
94.83,-2.77,-0.72,10.09,-4.7,0.21,171.8,2.71,0
93.98,-2.68,-4.01,9.04,-0.64,0.19,171.68,2.71,0
93.02,-2.7,-4.0,9.09,-0.6,0.19,170.18,2.71,0
94.01,-2.72,-3.98,9.14,-0.55,0.19,169.04,2.73,0
94.36,-2.72,-3.97,9.17,-0.51,0.19,158.11,2.75,0
92.76,-2.74,-3.96,9.22,-0.46,0.19,162.42,2.74,0
91.8,-2.77,-3.94,9.27,-0.42,0.19,285.24,2.73,0
90.84,-2.43,0.81,8.97,-5.11,0.19,287.65,2.73,0
90.54,-2.48,0.83,9.06,-5.06,0.19,291.49,2.74,0
91.58,-2.54,0.85,9.16,-5.01,0.19,299.7,2.79,0
90.63,-2.59,0.87,9.26,-4.96,0.19,310.7,2.79,0
90.98,-1.95,2.01,8.65,-6.04,0.18,318.78,2.81,0
90.68,-0.35,4.65,7.09,-8.63,0.15,356.91,2.82,0
91.71,-0.36,4.66,7.13,-8.6,0.15,341.42,2.84,0
91.41,-0.37,4.66,7.17,-8.58,0.15,381.57,2.84,0
91.12,-0.39,4.67,8.35,-9.19,0.17,406.07,2.83,0
90.87,-0.4,4.67,8.39,-9.16,0.17,467.04,2.82,0
85.15,-1.67,-1.03,9.68,-3.44,0.2,594.95,2.79,0
81.4,-1.67,-1.03,9.67,-3.44,0.19,712.6,2.73,0
79.93,-1.67,-1.03,9.67,-3.43,0.19,920.44,2.71,0
72.63,-1.66,-1.03,9.67,-3.43,0.19,960.5,2.62,0
71.55,-1.66,-1.03,9.67,-3.42,0.18,1046.67,2.62,0
68.84,-1.66,-1.03,9.67,-3.41,0.18,733.09,2.6,0
66.42,-1.66,-1.04,9.66,-3.41,0.18,770.04,2.59,0
64.23,-1.66,-1.04,9.65,-3.4,0.18,837.32,2.58,0
62.32,-1.66,-1.04,9.65,-3.4,0.17,913.92,2.57,0
58.39,-1.66,-1.04,9.65,-3.39,0.17,996.86,2.55,0
58.22,-0.63,-6.93,8.5,2.63,0.15,990.92,2.55,0
58.38,-0.62,-6.93,8.49,2.66,0.15,307.59,2.55,0
56.96,-0.61,-6.93,8.48,2.68,0.15,306.02,2.54,0
59.97,-0.62,-6.92,8.47,2.7,0.15,301.92,2.56,0
58.96,-0.61,-6.92,8.46,2.73,0.15,300.21,2.55,0
60.26,-0.6,-6.92,8.45,2.75,0.15,241.17,2.56,0
60.88,-0.61,-6.91,8.43,2.77,0.15,214.82,2.57,0
60.39,-0.6,-6.91,8.42,2.8,0.15,233.02,2.57,0
59.5,-0.6,-6.91,8.4,2.82,0.15,187.83,2.56,0
60.43,-0.6,-6.9,8.39,2.84,0.15,185.73,2.58,0
56.3,-3.25,-4.33,11.12,0.17,0.19,185.46,2.54,0
55.57,-3.24,-4.34,3.97,0.29,0.07,183.79,2.54,0
54.78,-3.21,-4.35,3.99,0.29,0.06,221.72,2.53,0
53.94,-3.21,-4.36,3.97,0.29,0.07,218.14,2.53,0
52.31,-3.19,-4.37,4.0,0.29,0.07,215.95,2.52,0
48.47,-3.18,-4.38,4.0,0.29,0.06,311.79,2.49,0
44.63,-3.18,-4.39,3.97,0.29,0.06,316.31,2.47,0
46.46,-3.15,-4.4,4.0,0.29,0.06,399.82,2.48,0
42.02,-3.15,-4.41,3.97,0.29,0.06,403.31,2.45,0
43.24,-3.14,-4.42,3.97,0.29,0.06,388.11,2.46,0
40.1,-2.25,-3.64,7.95,3.06,0.12,158.78,2.43,0
40.74,-2.26,-3.64,7.95,3.06,0.12,158.02,2.44,0
39.04,-2.26,-3.64,7.95,3.06,0.11,179.58,2.42,0
38.65,-2.24,-3.64,7.95,3.06,0.11,179.09,2.42,0
38.54,-2.25,-3.65,7.95,3.06,0.11,176.5,2.42,0
37.95,-2.25,-3.65,7.95,3.06,0.11,171.89,2.41,0
37.61,-2.23,-3.65,7.95,3.06,0.11,169.8,2.41,0
32.89,-2.23,-3.65,7.95,3.06,0.1,167.08,2.37,0
31.54,-2.23,-3.65,7.95,3.06,0.1,167.11,2.36,0
30.6,-2.22,-3.65,7.95,3.06,0.1,165.66,2.35,0
30.0,-2.03,-3.06,4.63,0.49,0.06,162.97,2.34,0
28.72,-2.03,-3.06,4.63,0.49,0.06,162.57,2.33,0
27.78,-2.04,-3.06,4.66,0.49,0.06,161.5,2.31,0
26.64,-2.02,-3.06,4.63,0.49,0.05,159.5,2.3,0
25.71,-2.02,-3.06,4.63,0.49,0.05,158.8,2.29,0
25.07,-2.02,-3.07,4.63,0.49,0.05,146.75,2.28,0
24.07,-2.02,-3.07,4.63,0.49,0.05,142.26,2.27,0
